fblnAddressMismatch,fblnApplyRefundToNextYear,fblnCheck,fblnCorrectedW2,fblnDifferentRoutingNumber,fblnEITCFraud,fblnEmail,fblnEntityVariance,fblnEstimatedPayment,fblnForeignIP,fblnForeignIPState,fblnFraud,fblnHiRiskPrePaidDebitCard,fblnHiRiskPrePaidDebitCardState,fblnHiRiskRoutingNumber,fblnHiRiskRoutingNumberState,fblnIDAlreadyFiled,fblnIncomeBelowTaxThreshold,fblnIRAOrPension,fblnItemized,fblnMobileIP,fblnMobileIPState,fblnNonResident,fblnOutOfStateIP,fblnOutOfStateIPState,fblnPartYear,fblnPossiblyMilitary,fblnPriorFraudAtAddress,fblnPriorFraudWithBankAccount,fblnPriorFraudWithBankAccountState,fblnPriorFraudWithID,fblnPriorFraudWithPreparer,fblnPriorUIFound,fblnPrivateIP,fblnPrivateIPState,fblnRefundChannelChange,fblnRoundedIncomeEndsWith0s,fblnRoundedIncomeEndsWith0sState,fblnSpouseExists,fblnSSN,fblnSuspiciousDeviceID,fblnSuspiciousEmail,fblnSuspiciousIP,fblnSuspiciousIPState,fblnSuspiciousOccupation,fblnSuspiciousPreparerID,fblnSuspiciousRouting,fblnSuspiciousRoutingState,fblnThirdPartyDesignee,fblnUsedAPreparer,fblnValidRoutingNumber,fblnValidRoutingNumberState,fblnW2RetirementPlan,fblnW2StatutoryEmployee,fblnW2ThirdPartySickPay,fblnWagesMismatchUIWages,fint2106Count,fint2441Count,fint8582Count,fint8812Count,fint8829Count,fint8863Count,fint8880Count,fintAFIBankProductCode,fintAge,fintDeductionCount,fintDependentCount,fintDependentCountState,fintEntityDataStoreCount,fintEntityFilingPeriodCount,fintFundContributionCount,fintIPVersion,fintIPVersionState,fintIssueCount,fintNonrefundableCreditCount,fintNumberOfChildrenLivedWith,fintPeriodCount,fintPriorYearRefundCount,fintRefundVariance,fintSchedCCount,fintSchedDCount,fintSchedECount,fintSchedFCount,fintW2Count,fintW2CountState,fintW2InStateCount,fintW2ThreeYearCount,fintW2ThreeYearEmployerCount,fintWithholdingVariance,fintAdjustmentCount,fintDaysReceivedBeforeDue,fintEntityCountCalc,fintEntityCountState,fintFilingYear,flngFSISubmissionTimeSpan,flngGroupCode,flngSoftwareID,fdbl2106Deprecation,fdbl2106EZVehicleExpenses,fdbl2106VehicleExpenses,fdbl2441Paid,fdbl2441QualityCareExpenses,fdbl8812ChildTaxCredit,fdbl8863AmericanOpportExpenses,fdbl8863LifeLearningExpenses,fdbl8880AdditionalPrimaryIRA,fdbl8880AdditionalSpouseIRA,fdblAdditionalChildTaxCredit,fdblAGI,fdblAGIState,fdblAGILessWages,fdblAGILessWagesState,fdblAGIToIncome,fdblAGIToIncomeState,fdblAlimonyReceived,fdblAllIncome,fdblAllIncomeState,fdblAlternativeMinimumTax,fdblAmericanOpportunityCredit,fdblBusinessIncome,fdblBusinessIncomeLoss,fdblBusinessIncomeToAllIncome,fdblCapitalGainLoss,fdblChildTaxCredit,fdblEducationCredit,fdblEducatorExpenses,fdblEITC,fdblEstimatedTaxPayments,fdblExemptions,fdblFAGI,fdblFarmIncome,fdblHSADeduction,fdblIDTheft,fdblIDTheftScore,fdblIRADeduction,fdblIRADistributions,fdblItemized,fdblItemizedOrStandardDeduct,fdblMortgageInterestPaidOther,fdblMovingExpenses,fdblNetFarmProfit,fdblOrdinaryDividends,fdblOtherBusinessExpenses,fdblOtherProfit,fdblOtherTaxCredit,fdblOverallScore,fdblPensionAnnuities,fdblQ1UIWages,fdblQ2UIWages,fdblQ3UIWages,fdblQ4UIWages,fdblRefund,fdblRefundState,fdblRefundToIncome,fdblRefundToIncomeState,fdblRentalRealEstate,fdblResidentialEnergyCredit,fdblRetiredSavingsCredit,fdblSchedA1098MortgageInterest,fdblSchedA1098PtsNotReported,fdblSchedACasualtyLoss,fdblSchedACharityContributions,fdblSchedAEmployeeExpenses,fdblSchedAGifts,fdblSchedAInvestmentInterest,fdblSchedAMedicalDentalExpense,fdblSchedAMortgageInsurPrem,fdblSchedAMortgageInterest,fdblSchedAOtherExpenses,fdblSchedAOtherTaxes,fdblSchedAOtherThanCash,fdblSchedAPersonalPropertyTax,fdblSchedAPriorYearCarryOver,fdblSchedARealEstateTax,fdblSchedAStateAndLocalTax,fdblSchedATaxPreparationFees,fdblSchedATotalInterestPaid,fdblSchedATotalJobExpenses,fdblSchedATotalTaxesPaid,fdblSchedCAdvertising,fdblSchedCBusinessPropertyRent,fdblSchedCCarAndTruckExpenses,fdblSchedCCommissionFees,fdblSchedCContractLabor,fdblSchedCCostOfGoodsSold,fdblSchedCDepletion,fdblSchedCDepreciationSect179,fdblSchedCEmployeeBenefits,fdblSchedCGrossIncome,fdblSchedCGrossProfit,fdblSchedCHomeBusinessExpenses,fdblSchedCInsurance,fdblSchedCMachineryEquipment,fdblSchedCMealsEntertainment,fdblSchedCMortgageInterest,fdblSchedCNetGrossReceipts,fdblSchedCNetProfit,fdblSchedCOfficeExpenses,fdblSchedCOtherIncome,fdblSchedCPensionProfitShare,fdblSchedCProfessionalServices,fdblSchedCRepairsMaintenance,fdblSchedCReturnsAndAllowances,fdblSchedCSupplies,fdblSchedCTaxesAndLicenses,fdblSchedCTotalCosts,fdblSchedCTotalExpenses,fdblSchedCTotalGrossReceipts,fdblSchedCTotalOtherExpenses,fdblSchedCTravel,fdblSchedCUtilities,fdblSchedCWagesLessEmployee,fdblSchedDLongTermSalesPrice,fdblSchedDShortTermSalesPrice,fdblSchedETotalDepreciation,fdblSchedFCarAndTruckExpenses,fdblSchedFDepreciationSect179,fdblSchedFNetFarmProfit,fdblSchedFTotalExpenses,fdblSelfEmployedDeduction,fdblSelfEmployedHealthInsur,fdblSelfEmployedPension,fdblSelfEmployedTax,fdblSocialSecurityBenefits,fdblStateRefund,fdblSuspiciousIncrements,fdblTaxableInterest,fdblTaxableIRA,fdblTaxDue,fdblTaxDueToIncome,fdblTaxExemptInterest,fdblTotalAdjustments,fdblTotalAdjustmentsState,fdblTotalAlimonyPaid,fdblTotalCredits,fdblTotalCreditsState,fdblTotalIncome,fdblTotalIncomeState,fdblTotalOtherIncome,fdblTotalPayments,fdblTotalPaymentsState,fdblTotalTax,fdblTotalTaxablePensions,fdblTotalUIWages,fdblTuitionFeesDeduction,fdblUnemploymentCompensation,fdblW2AllocatedTips,fdblW2DependentCareBenefit,fdblW2EmployersUse,fdblW2LocalIncomeTax,fdblW2LocalWagesAndTips,fdblW2MedicareTaxWithheld,fdblW2MedicareWagesAndTips,fdblW2NonqualifiedPlans,fdblW2SocialSecurityTax,fdblW2SocialSecurityTips,fdblW2SocialSecurityWages,fdblW2StateIncomeTax,fdblW2StateWages,fdblW2Wages,fdblW2Withholding,fdblWages,fdblWagesState,fdblWagesToUIWages,fdblWithholding,fdblWithholdingState,fdblWithholdingLessRefund,fdblWithholdingLessRefundState,fdblWithholdingToWages,fdblWithholdingToWagesState,fintSelectionBias
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,4,4,9,1,0,0,0,3,0,0,0,0,1,1,1,2,1,3,1,255,6,3,2017,95,0,0,0,0,0,0,0,0,4000,0,0,0,0,8233,8233,0,0,1,1,0,8233,8233,0,1000,0,0,0,0,0,0,0,0,0,4050,8233,0,0,0,0.6,0,0,0,6350,0,0,0,0,0,0,14,0.6,0,0,0,0,0,1838,377,0.2232479,0.04579133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,431,8233,3233,0,1838,0,68,0,0,0,0,0,0,0,0,0,119,8233,0,510,0,8233,431,8233,8233,838,8233,8233,0,838,431,-1000,54,0.1017855,0.0523503,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,9,0,4,4,6,1,0,2,0,3,0,0,0,0,1,1,1,1,1,3,1,231,87,74,2017,5384,0,0,0,0,0,0,0,0,2620,0,0,0,0,10412,10412,-1200,-1200,0.8966586,0.8966586,0,11612,11612,0,862,0,0,0,0,0,1,0,259,0,4050,10412,0,0,0,0.34,0,0,0,6350,0,0,0,0,0,0,8,0.38,0,0,0,0,0,1230,35,0.1059249,0.003014123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1200,0,0,1,180,11612,5412,0,1230,0,153,0,0,0,0,0,0,0,0,0,168,11612,0,720,0,11612,180,11612,11612,109,11612,11612,0,109,180,-1121,145,0.009386841,0.01550121,8
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,4,4,6,1,0,4,3,3,0,0,0,0,2,3,3,13,9,3,2,241,111,97,2016,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12276,12276,0,0,1,1,0,12276,12276,0,0,0,0,0,0,0,0,0,199,0,0,12276,0,0,0.4166667,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3592.86,3652.02,3196.81,1834,731,117,0.05954709,0.009530792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,354,0,7276,0,925,0,245,0,12275.69,0,0,0,0,0,0,0,148,10189,0,632,0,10189,283,10189,10189,622,12276,12276,1.000025,726,354,-5,237,0.05913978,0.02883676,9
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,16,0,4,4,6,0,0,8,3,3,1,0,0,0,2,2,2,7,2,3,2,217,98,87,2017,74,0,0,0,0,0,0,0,0,0,0,0,0,0,20985,20985,-9156,-9156,0.6962277,0.6962277,0,30141,30141,0,0,0,-9156,0,0,0,0,0,0,0,4050,20985,0,0,0.4166667,0.43,0,0,0,6350,0,0,0,0,0,0,0,0.45,0,0,0,0,0,1010,710,0.03350917,0.02355595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,3125,0,0,0,0,0,0,1020,1020,0,0,0,0,0,1020,-9156,0,0,0,0,0,0,6924,0,0,10176,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,1477,20985,15985,0,2130,0,767,0,0,0,0,0,0,0,0,0,409,28228,0,1750,0,28228,1477,28228,28228,2130,30141,30141,0,2130,1477,1120,767,0.07066786,0.04900302,7
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18,0,4,4,7,1,0,13,2,3,0,0,0,0,1,1,1,8,4,3,1,235,160,144,2017,3686,0,0,0,0,0,0,0,0,0,0,195,0,0,18217,18217,0,0,1,1,0,18217,18217,0,0,0,0,0,0,0,0,0,0,0,4050,18217,0,0,0.3333333,0.08,0,0,0,6350,0,0,0,0,0,0,0,0.08,0,0,0,0,0,1100,134,0.06038316,0.007355766,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5263158,0,0,0,0,0,0,0,0,98,734,18217,13217,0,1785,0,605,0,0,0,0,0,0,195,0,0,267,18412,0,1142,0,18412,734,18217,18217,1785,18217,18217,0,1785,734,685,600,0.0979854,0.04029204,10
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,14,15,0,4,4,7,1,2,10,2,3,0,0,0,0,1,1,1,2,1,3,1,242,89,75,2016,54,0,0,0,0,0,0,0,1000,1279,0,0,0,1000,19566,19566,0,0,1,1,0,19566,19566,0,512,0,0,0,0,0,111,0,5280,0,12150,19566,0,0,0.4166667,0,0,0,0,6300,0,0,0,0,0,0,10,0,0,4367.15,4620.49,4887.15,0,6823,371,0.3487172,0.01896146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,111,684,19566,8566,0,6823,0,323,0,13874.79,0,0,0,0,0,0,0,284,19566,0,1213,0,19566,684,19566,19566,31,19566,19566,1.410183,31,684,-6792,313,0.001584381,0.0349586,5
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,13,16,0,4,4,7,0,2,11,6,3,0,0,0,0,1,1,1,4,1,3,1,259,122,109,2017,18,0,0,0,0,0,0,0,2000,0,0,767,0,2000,23667,23667,0,0,1,1,0,23667,23667,0,0,0,0,0,0,0,0,0,4492,0,12150,23667,0,0,0.25,0,0,0,0,9350,0,0,0,0,0,0,0,0,0,0,0,0,0,6654,593,0.281151,0.02505599,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,216,1092,23667,12667,0,6654,0,499,0,0,0,0,0,0,767,0,0,343,23667,0,1467,0,23667,1092,23667,23667,162,23667,23667,0,162,1092,-6492,499,0.006844974,0.04614019,10
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,10,10,0,4,4,6,0,2,9,4,3,0,0,0,0,2,2,2,4,3,3,2,250,63,53,2017,50,0,0,0,0,0,0,0,2000,0,0,0,0,1426,12505,12505,0,0,1,1,0,12505,12505,0,0,0,0,0,0,0,0,0,5010,0,12150,12505,0,0,0,0.2,0,0,0,6350,0,0,0,0,0,0,0,0.2,0,0,0,0,0,6813,410,0.5448221,0.03278688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,434,12505,1505,0,6813,0,24,0,0,0,0,0,0,0,0,0,134,9224,0,572,0,9224,356,9224,9224,368,12505,12505,0,377,434,-6436,24,0.03014794,0.03470612,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,4,0,4,4,6,2,1,0,0,3,0,0,0,0,1,1,1,1,1,3,1,220,9,6,2016,1090,0,0,0,0,0,2899,2899,1000,0,0,0,0,1000,18968,18968,0,0,1,1,0,18968,18968,0,0,0,0,0,0,0,0,0,3247,0,8100,18968,0,0,0,0.56,0,0,0,9300,0,0,0,0,0,0,57,0.6,0,502.71,5574.01,6321.25,6570.15,4646,385,0.2449389,0.02029734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,156,725,18968,10968,0,4646,0,397,0,18968.12,0,0,0,0,0,0,0,275,18968,0,1176,0,18968,725,18968,18968,399,18968,18968,0.9999937,399,725,-4247,340,0.02103543,0.03822227,8
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,11,9,0,4,4,6,0,2,5,4,3,0,0,0,0,2,2,1,4,4,3,2,231,61,50,2016,6818,0,0,0,0,0,0,0,2000,0,0,0,0,1826,30525,30525,0,0,1,1,0,30525,30525,0,0,0,0,0,0,174,0,0,4143,0,16200,30525,0,0,0.25,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,26.83,4121.71,6946,206,0.2275512,0.006748567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,174,795,30525,14125,0,6946,0,589,0,4148.54,0,0,0,0,0,0,0,60,4149,0,257,3007,1141,138,4149,4149,410,30525,30525,7.35801,977,795,-5969,589,0.03200655,0.02604423,8
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,4,4,6,1,0,0,0,3,0,0,0,0,2,2,2,3,3,3,2,245,30,25,2016,73,0,0,0,0,0,0,0,0,0,0,0,0,0,11571,11571,0,0,1,1,0,11571,11571,0,0,0,0,0,0,0,0,0,0,0,0,11571,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,8,0.79,0,564,680,875,0,1346,322,0.1163253,0.02782819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,521,0,6571,0,1467,0,207,0,2119,0,0,0,0,0,0,0,150,10327,0,540,0,10327,515,10327,10327,1401,11571,11571,5.460595,1467,521,121,199,0.1267825,0.04502636,9
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,4,4,6,1,0,2,0,3,0,0,0,0,1,1,1,2,1,3,1,241,24,18,2016,58,0,0,0,0,0,0,0,0,0,0,0,0,0,12329,12329,0,0,1,1,0,12329,12329,0,0,0,0,0,0,0,0,0,195,0,0,12329,0,0,0.08333334,0.23,0,0,0,0,0,0,0,0,0,0,8,0.23,0,2609.78,2811.23,3388.61,0,1041,163,0.08443507,0.01322086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,406,0,7329,0,1240,0,251,0,8809.62,0,0,0,0,0,0,0,179,12329,0,764,0,12329,406,12329,12329,1045,12329,12329,1.399493,1045,406,4,243,0.08475951,0.03293049,9
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,4,4,6,0,0,4,2,3,0,0,0,0,2,3,3,9,3,3,2,256,119,106,2016,27,0,0,0,0,0,0,0,0,0,0,0,0,0,15970,15970,0,0,1,1,0,15970,15970,0,0,0,0,0,0,0,0,0,0,0,0,15970,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,4304.44,5562.19,3688.15,0,588,160,0.03681904,0.01001878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12347,0,0.48,0,0,0,0,0,0,0,0,0,627,15970,10970,0,1576,0,467,0,13554.78,0,0,0,0,0,0,0,201,13878,0,860,693,13184,571,13878,13878,1457,15970,15970,1.178182,1576,627,988,467,0.09868503,0.03926111,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,4,4,6,1,0,0,0,3,0,0,0,0,1,1,1,3,1,3,1,252,9,6,2017,101,0,0,0,0,0,0,0,0,0,0,0,0,0,10588,10588,0,0,1,1,0,10588,10588,0,0,0,0,0,0,0,0,0,0,0,0,10588,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,8,0.64,0,0,0,0,0,405,2,0.03825085,0.000188893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,152,0,5588,0,424,0,158,0,0,0,0,0,0,0,0,0,154,10588,0,656,0,10588,152,10588,10588,424,10588,10588,0,424,152,19,150,0.04004534,0.01435587,4
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,8,0,4,4,6,0,0,3,2,3,0,0,0,0,1,1,1,4,2,3,1,259,37,29,2017,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,26573,26573,0,0,1,1,0,26573,26573,0,0,0,0,0,0,0,0,0,0,0,0,26573,0,0,0.08333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,163,0.0457231,0.006134046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,1266,0,21573,0,3175,0,1103,0,0,0,0,0,0,5635,0,0,385,26573,0,1647,0,26573,1266,26573,26573,3175,26573,26573,0,3175,1266,1960,1103,0.1194822,0.04764234,9
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,14,0,4,4,6,1,0,5,4,3,0,0,0,0,2,1,1,6,4,3,2,242,64,55,2017,51,0,0,0,0,0,0,0,0,0,0,0,0,0,10574,10574,0,0,1,1,0,10574,10574,0,0,0,0,0,0,0,0,0,339,0,0,10574,0,0,0.4166667,0.46,0,0,0,0,0,0,0,0,0,0,8,0.47,0,0,0,0,0,1109,132,0.1048799,0.01248345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,282,0,5574,0,1125,0,158,0,0,0,0,0,0,0,0,0,89,6105,0,379,2617,6105,148,6105,6105,336,10574,10574,0,786,282,-323,150,0.07433327,0.02666919,9
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,8,0,4,4,6,0,0,4,5,3,0,0,0,0,1,1,1,5,2,3,1,203,52,42,2017,75,0,0,0,0,0,0,0,0,0,0,0,0,0,50017,50017,164,164,1,1,0,50017,50017,0,0,0,0,0,0,0,0,0,0,0,4050,50017,0,0,0.08333334,0,0,0,0,6350,0,0,0,0,0,0,0,0,0,11337.6,12909.75,11065.5,14540.51,1982,138,0.03962653,0.002759062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,2651,50017,45017,164,7627,0,2513,0,49853.36,0,0,0,0,1349,0,0,0,0,0,0,0,0,2651,49853,49853,7627,49853,49853,0.9999928,7627,2651,5645,2513,0.1529898,0.05317634,6
